Frequency	dB	Unweighted
12782.4	103.9	
12968.3	104.6	
13157.0	105.0	
13348.3	105.1	
13542.5	104.6	
13739.5	103.9	
13939.3	103.1	
14142.1	102.4	
14347.8	101.8	
14556.5	101.3	
14768.2	101.2	
14983.0	101.3	
15201.0	101.7	
15422.1	102.5	
15646.4	103.8	
15874.0	105.6	
16104.9	107.6	
16339.1	107.8	
16576.8	105.4	
16817.9	102.5	
17062.5	100.0	
17310.7	98.1	
17562.5	96.6	
17817.9	95.4	
18077.1	94.3	
18340.0	92.8	
18606.8	90.8	
18877.4	88.1	
19152.0	85.1	
19430.6	82.1	
19713.2	79.4	
20000.0	76.6	
